wdid,name,wdLabel,gender,dob,dobPrecision,source,sourceDate,pid,position,psid
Q3393973,Yolanda Díaz Pérez,Yolanda Díaz Pérez,female,1971-05-06,11,https://www.lamoncloa.gob.es/lang/en/gobierno/government-organisational-structure/Paginas/index.aspx,2021-08-17,Q6366492,Second Vice-President of the Government of Spain,Q3393973-45473E10-9800-4D01-9FD0-1895BAD115BC
Q3393973,Yolanda Díaz Pérez,Yolanda Díaz Pérez,female,1971-05-06,11,https://www.lamoncloa.gob.es/lang/en/gobierno/government-organisational-structure/Paginas/index.aspx,2021-08-17,Q87001438,Minister for Work and Social Economy,Q3393973-b325d42a-499b-5054-80f7-8daa6a69c509
Q54806936,Teresa Ribera Rodríguez,Teresa Ribera,female,1969-05-19,11,https://www.lamoncloa.gob.es/lang/en/gobierno/government-organisational-structure/Paginas/index.aspx,2021-08-17,Q54906062,Minister for Ecological Transition and Demographic Challenge,Q54806936-251ffcfd-45b1-4f47-d83f-3cbf62dc9d62
Q54806936,Teresa Ribera Rodríguez,Teresa Ribera,female,1969-05-19,11,https://www.lamoncloa.gob.es/lang/en/gobierno/government-organisational-structure/Paginas/index.aspx,2021-08-17,Q6366494,Third Vice-President of the Government of Spain,Q54806936-2C37957C-2109-451C-AFC3-1D7EB2315C64
Q54833955,Reyes Maroto Illera,Reyes Maroto,female,1973-12-19,11,https://www.lamoncloa.gob.es/lang/en/gobierno/government-organisational-structure/Paginas/index.aspx,2021-08-17,Q54849885,"Minister for Industry, Trade and Tourism",Q54833955-7e50226d-41bf-aa78-a86a-b2b71466b36b
Q55496545,Pilar Llop Cuenca,Pilar Llop,female,1973-08-03,11,https://www.lamoncloa.gob.es/lang/en/gobierno/government-organisational-structure/Paginas/index.aspx,2021-08-17,Q24279063,Minister for Justice,Q55496545-81c540a4-432f-8cba-0ae5-e32925bc9e76
Q5753193,Carolina Darias San Sebastián,Carolina Darias San Sebastián,female,1965-11-25,11,https://www.lamoncloa.gob.es/lang/en/gobierno/government-organisational-structure/Paginas/index.aspx,2021-08-17,Q85835511,Minister for Health,Q5753193-b44da06b-476d-7948-4cdf-9f275be17883
Q58331783,Félix Bolaños García,Félix Bolaños,male,1975-01-01,9,https://www.lamoncloa.gob.es/lang/en/gobierno/government-organisational-structure/Paginas/index.aspx,2021-08-17,Q43120886,"Minister for the Presidency, Parliamentary Relations and Democratic Memory",Q58331783-4ba40ff6-4566-d3b2-c0b4-8f7c23720427
Q5920849,Isabel Rodríguez García,Isabel Rodríguez,female,1981-06-05,11,https://www.lamoncloa.gob.es/lang/en/gobierno/government-organisational-structure/Paginas/index.aspx,2021-08-17,Q3398875,Government Spokesperson,Q5920849-163091a6-482d-2300-deaa-ac74e5bf7e6f
Q5920849,Isabel Rodríguez García,Isabel Rodríguez,female,1981-06-05,11,https://www.lamoncloa.gob.es/lang/en/gobierno/government-organisational-structure/Paginas/index.aspx,2021-08-17,Q54906268,Minister for Territorial Policy,Q5920849-63cd0d2a-42e6-5dcb-30a7-58f81db6a12d
Q5997107,Margarita Robles Fernández,Margarita Robles,female,1956-11-10,11,https://www.lamoncloa.gob.es/lang/en/gobierno/government-organisational-structure/Paginas/index.aspx,2021-08-17,Q26227641,Minister for Defence,Q5997107-39cbe856-4241-6b9e-b753-b15285372110
Q6003983,María Jesús Montero Cuadrado,María Jesús Montero Cuadrado,female,1966-02-04,11,https://www.lamoncloa.gob.es/lang/en/gobierno/government-organisational-structure/Paginas/index.aspx,2021-08-17,Q26262735,Minister for Finance and Public Function,Q6003983-6f131a2a-41da-f30a-9610-38ffced79a14
Q6070218,Pedro Sánchez Pérez-Castejón,Pedro Sánchez,male,1972-02-29,11,https://www.lamoncloa.gob.es/lang/en/gobierno/government-organisational-structure/Paginas/index.aspx,2021-08-17,Q844587,President of the Government of Spain,Q6070218-1ff96a16-41af-7699-7973-76610cc582d4
Q64595113,José Manuel Albares Bueno,José Manuel Albares Bueno,male,1972-01-01,9,https://www.lamoncloa.gob.es/lang/en/gobierno/government-organisational-structure/Paginas/index.aspx,2021-08-17,Q54877757,"Minister for Foreign Affairs, European Union and Cooperation",Q64595113-092e532b-4195-b2aa-944a-939f154bffe0
Q6746375,Fernando Grande-Marlaska Gómez,Fernando Grande Marlasca,male,1962-07-26,11,https://www.lamoncloa.gob.es/lang/en/gobierno/government-organisational-structure/Paginas/index.aspx,2021-08-17,Q26248440,Minister for Home Affairs,Q6746375-c4b91848-4376-4341-7cf6-8fde37ba8cea
